x,y,z,intensity,gps_time,label,global_id
746010.34880981,2573800.48303101,465.42993164,21588,5473.0405,9,103010001
746002.27098999,2573798.28283569,470.6295166,16191,5473.0405,9,103010001
746010.45629272,2573801.10842773,463.92993164,21074,5473.0405,9,103010001
746010.37288818,2573800.64321777,465.47592163,21588,5473.0405,9,103010001
746002.28179321,2573798.466521,470.68453979,16191,5473.0405,9,103010001
746010.48018799,2573801.25082275,463.97192383,21074,5473.0405,9,103010001
746010.39849243,2573800.78842041,465.51712036,21588,5473.0405,9,103010001
746002.29558716,2573798.64141724,470.7359314,16191,5473.0405,9,103010001
746010.494104,2573801.39944336,464.01742554,15677,5473.0405,9,103010001
746002.29979858,2573798.8238208,470.79232788,16191,5473.0405,9,103010001
746010.51610718,2573801.55612061,464.0637207,20817,5473.0405,9,103010001
746010.52718506,2573801.70413086,464.10931396,5140,5473.041,9,103010001
746010.73031006,2573803.4632251,464.62963867,5140,5473.041,9,103010001
746010.79320679,2573804.63061401,466.84432983,6939,5474.1885,9,103010001
746003.08208618,2573802.27831909,469.81973267,20560,5474.189,9,103010001
746010.42528687,2573801.50222656,465.63583374,6939,5474.19,9,103010001
746009.65209351,2573796.1144397,465.48602295,5397,5474.192,9,103010001
746009.62600098,2573795.95501587,465.43292236,5397,5474.192,9,103010001
746009.62398682,2573795.80901978,465.37863159,16705,5474.192,9,103010001
746009.42250977,2573794.4080188,466.74234009,13107,5474.1924,9,103010001
746009.41219482,2573794.24923584,466.68743896,19532,5474.1924,9,103010001
746009.39510498,2573794.08791992,466.6340332,13107,5474.1924,9,103010001
746010.01958618,2573798.39822266,465.57751465,15677,5474.2935,9,103010001
746009.98400269,2573798.23724243,465.53204346,20817,5474.2935,9,103010001
746009.98449097,2573798.09142944,465.4826355,5140,5474.2935,9,103010001
746009.55199585,2573794.84783813,466.27932739,21331,5474.2944,9,103010001
746009.51531372,2573794.68453857,466.23562622,21331,5474.295,9,103010001
746009.47631226,2573794.49651978,466.18301392,21331,5474.295,9,103010001
746009.46309814,2573794.33154175,466.13131714,21331,5474.295,9,103010001
746009.59069214,2573795.06204102,464.54614258,16448,5474.295,9,103010001
746009.44298706,2573794.16403076,466.08084106,5397,5474.295,9,103010001
746009.55431519,2573794.89294312,464.49713135,22102,5474.295,9,103010001
746009.52959595,2573794.71902344,464.44302368,22102,5474.295,9,103010001
746009.49810181,2573794.55053589,464.39273071,22102,5474.295,9,103010001
746009.47521362,2573794.39202759,464.34411621,22102,5474.295,9,103010001
746010.98809204,2573806.06753418,464.37442017,13621,5475.439,9,103010001
746011.14629517,2573807.51483032,465.19104004,4369,5475.4395,9,103010001
746011.15059814,2573807.64611694,465.26751709,4369,5475.4395,9,103010001
746009.73250732,2573795.68304321,466.18273926,21331,5475.533,9,103010001
746009.75670776,2573795.84112427,466.25134277,21074,5475.533,9,103010001
746009.77950439,2573795.99844238,466.32003784,21074,5475.533,9,103010001
746009.79369507,2573796.15273926,466.39031982,21074,5475.533,9,103010001
746009.81218872,2573796.30792114,466.45962524,21074,5475.533,9,103010001
746009.83129272,2573796.46313355,466.52871704,21074,5475.533,9,103010001
746009.81340942,2573796.60711548,466.60543823,10537,5475.533,9,103010001
746010.9487854,2573805.91393921,463.69592285,16191,5475.5356,9,103010001
746010.99520264,2573806.59692261,464.02703857,16191,5475.536,9,103010001
746009.66750488,2573795.39523193,466.64224243,16962,5475.635,9,103010001
746009.68911133,2573795.55242798,466.70953369,22873,5475.635,9,103010001
746009.71871338,2573795.71182129,466.77471924,22616,5475.635,9,103010001
746009.74859009,2573795.86321899,466.83651733,16962,5475.635,9,103010001
746011.11629639,2573807.88213989,463.82312012,4883,5476.683,9,103010001
746006.62481079,2573806.69372437,465.98983765,6682,5476.683,9,103010001
746011.09829102,2573807.75024292,463.77194214,15163,5476.683,9,103010001
746006.6098877,2573806.54821655,465.93331909,6682,5476.683,9,103010001
746011.07698975,2573807.6111438,463.71832275,15163,5476.683,9,103010001
746011.08959351,2573807.48141357,463.66271973,20303,5476.683,9,103010001
746011.07131348,2573807.33553955,463.60552979,15163,5476.683,9,103010001
746010.82918701,2573805.01272461,464.3911438,11822,5476.6836,9,103010001
746010.23180542,2573799.84173462,464.28451538,10794,5476.6846,9,103010001
746010.18709717,2573799.53533813,464.18551636,14392,5476.6846,9,103010001
746011.15950928,2573808.24642822,465.37313843,7196,5476.782,9,103010001
746011.13900146,2573808.10034058,465.32821655,3598,5476.782,9,103010001
746011.14049683,2573807.95571777,465.27911377,7196,5476.782,9,103010001
746011.15981445,2573808.06793091,463.68331909,18504,5476.782,9,103010001
746011.11791382,2573807.92101929,463.64093018,13878,5476.7827,9,103010001
746010.95360718,2573806.34133789,464.77471924,10794,5476.783,9,103010001
746010.21499023,2573799.89001343,464.47433472,14135,5476.7856,9,103010001
746010.11400757,2573799.25051758,464.28833008,9509,5476.7856,9,103010001
746009.9374939,2573798.11022827,463.95571899,4626,5476.786,9,103010001
746009.94649658,2573797.95483276,463.90222168,9509,5476.786,9,103010001
746009.64031372,2573795.43731567,464.94863892,14649,5476.787,9,103010001
746009.45620117,2573794.50793335,466.54211426,16191,5476.787,9,103010001
746009.42888794,2573794.32983276,466.49621582,25700,5476.787,9,103010001
746009.39681396,2573794.14944336,466.45101929,16191,5476.787,9,103010001
746009.38201294,2573793.9750354,466.40234375,16191,5476.787,9,103010001
746009.50090942,2573794.72521851,464.76153564,4883,5476.787,9,103010001
746009.46309814,2573794.54461548,464.71484375,9766,5476.7876,9,103010001
746009.4427124,2573794.36993286,464.66513062,14906,5476.7876,9,103010001
746009.57241211,2573794.26013062,464.59402466,9766,5476.7876,9,103010001
746009.42400513,2573794.03582642,464.56472778,10023,5476.7876,9,103010001
746010.1007019,2573799.154021,464.48513794,10023,5476.883,9,103010001
746010.06810913,2573799.0080249,464.44732666,7453,5476.883,9,103010001
746009.62661133,2573795.56274292,465.22894287,4112,5476.8833,9,103010001
746009.55361328,2573794.90893433,465.03591919,12593,5476.884,9,103010001
746009.66289673,2573794.14892456,464.75073242,4112,5476.884,9,103010001
746010.48879395,2573801.1658313,463.78012085,9766,5477.946,9,103010001
746010.70940552,2573802.91152832,464.50292969,19532,5477.947,9,103010001
746010.93911133,2573805.52703735,463.90133667,3598,5477.9478,9,103010001
746010.85949097,2573805.0106189,465.43383789,14392,5477.9478,9,103010001
746010.8980957,2573805.43322632,465.62283325,9509,5477.9478,9,103010001
746010.8940979,2573805.56854126,465.68823242,11822,5477.948,9,103010001
746011.01619873,2573806.36163208,464.28063965,3598,5477.948,9,103010001
746010.9197937,2573805.70852539,465.74801636,21588,5477.948,9,103010001
746009.94298706,2573797.17294189,464.54571533,5397,5478.0464,9,103010001
746010.42501221,2573800.7837207,464.15081787,4883,5478.0474,9,103010001
746010.77269897,2573803.36233398,465.20892334,14649,5478.0483,9,103010001
746010.8019043,2573804.15362427,463.79641724,3598,5478.0483,9,103010001
746010.76809082,2573803.50512573,465.27441406,4883,5478.0483,9,103010001
746010.7619873,2573803.64752075,465.34024048,4883,5478.0483,9,103010001
746007.62688599,2573803.90093872,466.33233643,5397,5478.0483,9,103010001
746010.8795105,2573805.39062378,466.09371948,4626,5478.049,9,103010001
746010.85970459,2573804.8875415,467.65493774,4883,5478.049,9,103010001
746009.97258911,2573808.31454346,465.89022827,3598,5478.0493,9,103010001
746009.57460937,2573793.77932617,463.5453186,6939,5478.1426,9,103010001
746010.07479248,2573798.34213135,463.54324341,14906,5478.143,9,103010001
746010.07241211,2573798.48583862,463.60882568,7453,5478.143,9,103010001
746010.14058838,2573798.96313355,463.8031311,22359,5478.143,9,103010001
746010.14418945,2573799.10781738,463.86694336,14906,5478.143,9,103010001
746010.09731445,2573799.23654053,463.93823242,7453,5478.1436,9,103010001
746010.31130371,2573800.20983765,464.30853271,22102,5478.1436,9,103010001
746010.35531006,2573800.36422607,464.36444092,22102,5478.1436,9,103010001
746010.66161499,2573802.78564331,465.33502197,7196,5478.1445,9,103010001
745999.25570068,2573808.73202393,470.9524231,16191,5479.281,9,103010001
745999.23809204,2573808.54672119,470.88293457,16191,5479.281,9,103010001
745999.22109375,2573808.37032959,470.8175354,16191,5479.281,9,103010001
745999.16451416,2573807.81243774,470.61032104,16191,5479.281,9,103010001
745999.13689575,2573807.43182251,470.46594238,16191,5479.281,9,103010001
746009.03289185,2573808.45391724,464.4498291,4626,5479.2812,9,103010001
746011.11501465,2573808.02923462,463.84442139,13364,5479.2817,9,103010001
746010.96248779,2573806.53134033,466.70443726,16191,5479.2817,9,103010001
746011.1065918,2573807.88464233,463.7885437,17990,5479.2817,9,103010001
746011.10839233,2573807.74163696,463.73101807,4369,5479.2817,9,103010001
746006.63479004,2573805.98654053,465.83901978,4883,5479.2817,9,103010001
746010.86989746,2573805.93502686,466.4984436,16191,5479.2817,9,103010001
746010.86321411,2573805.7868335,466.44262695,16191,5479.2817,9,103010001
746010.9117981,2573806.19323608,464.86071777,8995,5479.2817,9,103010001
746010.89290771,2573805.75112793,464.69161987,8995,5479.2817,9,103010001
746010.83348999,2573805.30581543,464.53213501,13364,5479.2817,9,103010001
746010.81969604,2573805.15572998,464.47683716,13621,5479.282,9,103010001
746010.74358521,2573804.30312988,465.90344238,16191,5479.282,9,103010001
746010.81789551,2573805.0080249,464.41943359,13621,5479.282,9,103010001
746010.79369507,2573804.85513184,464.36553955,18247,5479.282,9,103010001
746010.79400024,2573804.71484253,464.3109436,13621,5479.282,9,103010001
746010.71499023,2573803.7061145,465.68252563,16191,5479.282,9,103010001
746010.6920105,2573803.55041382,465.62942505,25700,5479.282,9,103010001
746010.6809021,2573803.3974292,465.57403564,25700,5479.282,9,103010001
746010.67040405,2573803.24432251,465.51843262,25700,5479.282,9,103010001
746010.64528809,2573803.08712647,465.46551514,16191,5479.282,9,103010001
746009.890802,2573797.92492554,463.74304199,16191,5479.283,9,103010001
746009.91570435,2573797.77981445,463.68273926,16191,5479.283,9,103010001
745999.27279053,2573808.56173584,470.09793091,18504,5479.38,9,103010001
745999.25670776,2573808.37402222,470.04241943,18504,5479.38,9,103010001
745999.23110352,2573808.19412109,469.99212646,18504,5479.38,9,103010001
746007.02449951,2573808.61422607,464.42303467,7710,5479.381,9,103010001
746007.78618774,2573808.56063721,464.25942993,5140,5479.381,9,103010001
746011.16719971,2573808.3026416,465.17163086,11051,5479.381,9,103010001
746011.1289917,2573807.87994263,465.04013062,3598,5479.381,9,103010001
746011.12200317,2573807.72802612,464.99041748,3598,5479.3813,9,103010001
746011.06191406,2573807.43002197,464.90411377,14906,5479.3813,9,103010001
746011.05968628,2573807.28542969,464.85583496,14906,5479.3813,9,103010001
746010.8762146,2573805.92751953,466.12982178,6682,5479.382,9,103010001
746010.90029297,2573805.966521,464.44271851,11308,5479.382,9,103010001
746010.75240479,2573804.38213989,467.37243652,21588,5479.382,9,103010001
746010.73870239,2573804.22723267,467.32461548,7196,5479.3823,9,103010001
746010.71160278,2573803.70202515,465.41403198,6939,5479.383,9,103010001
746010.69509277,2573803.54061768,465.36181641,13878,5479.383,9,103010001
746010.68129883,2573803.37933228,465.30892944,13878,5479.383,9,103010001
746010.64760742,2573803.22003052,465.26242065,13878,5479.383,9,103010001
746010.64119873,2573803.06762573,465.21081543,10280,5479.383,9,103010001
746011.06780396,2573807.154021,463.67913818,6939,5480.4375,9,103010001
746011.05700073,2573807.2809436,463.75793457,11822,5480.4375,9,103010001
746011.08419189,2573807.40911743,463.8274231,6939,5480.438,9,103010001
746011.15050659,2573808.07131836,464.2071228,9509,5480.438,9,103010001
746009.80581055,2573795.75292847,464.94573975,16962,5480.536,9,103010001
746010.17058716,2573798.8236377,464.33053589,5654,5480.5366,9,103010001
746010.51070557,2573801.06274292,465.33273315,16191,5480.5376,9,103010001
746010.54570923,2573801.3719165,465.47644043,5397,5480.5376,9,103010001
746010.54369507,2573801.51931641,465.55172729,21588,5480.5376,9,103010001
746010.43999634,2573800.67223999,467.09643555,5140,5480.538,9,103010001
746010.57198486,2573801.67681763,465.62133789,16191,5480.538,9,103010001
746010.44719849,2573800.82482788,467.16934204,15677,5480.538,9,103010001
746010.58599243,2573801.82903931,465.69354248,21331,5480.538,9,103010001
746010.60439453,2573801.9823291,465.76461792,21331,5480.538,9,103010001
746010.60839233,2573802.13061401,465.83843994,15934,5480.538,9,103010001
746010.65419922,2573802.29223511,465.90411377,10537,5480.538,9,103010001
746010.76159058,2573803.2507312,464.47903442,14906,5480.538,9,103010001
746010.7736145,2573803.39843628,464.55163574,20046,5480.538,9,103010001
746010.77608643,2573803.53573486,464.62213135,20046,5480.538,9,103010001
746010.68810425,2573802.73382446,466.11694336,5140,5480.538,9,103010001
746010.78530273,2573803.68221924,464.69491577,4883,5480.538,9,103010001
746010.6987854,2573802.8828418,466.18893433,5140,5480.538,9,103010001
746010.83629761,2573804.276427,464.9861145,14906,5480.538,9,103010001
746010.94091187,2573803.82253906,466.58163452,5140,5480.5386,9,103010001
746006.42260132,2573803.5153186,466.00424194,5654,5480.5386,9,103010001
746010.79018555,2573803.92272827,466.68743896,5140,5480.5386,9,103010001
746010.95470581,2573805.6191394,463.81964111,14906,5480.5386,9,103010001
746010.87700806,2573804.85653564,465.2741394,14649,5480.5386,9,103010001
746010.94829712,2573805.75762817,463.89413452,11051,5480.5386,9,103010001
746010.8762146,2573804.99813721,465.34793091,19789,5480.5386,9,103010001
746010.88359985,2573805.14163086,465.42022705,4883,5480.5386,9,103010001
746010.92159424,2573805.56793091,465.6300354,14649,5480.5386,9,103010001
746010.93230591,2573805.70431397,465.69781494,14649,5480.5386,9,103010001
746011.07299194,2573806.90054199,464.46063232,14649,5480.5386,9,103010001
746011.1111084,2573807.04022095,464.52383423,14649,5480.5386,9,103010001
745998.90780029,2573804.67532227,471.38882446,14135,5480.539,9,103010001
745998.9276062,2573804.85912964,471.47732544,14135,5480.539,9,103010001
745998.94619141,2573805.04254028,471.56604004,25700,5480.539,9,103010001
745998.96349487,2573805.22543213,471.65512085,13878,5480.539,9,103010001
745998.95180664,2573805.39312622,471.74731445,13878,5480.539,9,103010001
746008.16408691,2573808.28433105,467.9354248,5397,5480.5396,9,103010001
746006.55788574,2573808.15572998,468.38421631,5654,5480.5396,9,103010001
746006.5453125,2573808.30642578,468.46722412,16962,5480.5396,9,103010001
746009.52739868,2573794.31973145,464.20053101,16191,5480.6323,9,103010001
746009.72640381,2573795.73193237,464.83053589,16191,5480.633,9,103010001
746009.7242981,2573795.88421509,464.90823364,16191,5480.633,9,103010001
746010.46120605,2573801.22613403,465.33691406,6425,5480.634,9,103010001
746010.4788147,2573801.38812134,465.41162109,25700,5480.634,9,103010001
746010.49450073,2573801.53411743,465.47952271,25700,5480.634,9,103010001
746010.37108765,2573800.68322632,467.03173828,16191,5480.634,9,103010001
746010.52050171,2573801.6908252,465.54873657,25700,5480.634,9,103010001
746010.51531372,2573801.83651611,465.62353516,25700,5480.634,9,103010001
746010.53890381,2573801.99911377,465.69613647,19532,5480.634,9,103010001
746010.70400391,2573803.25381348,464.39593506,14392,5480.6343,9,103010001
746010.73049316,2573803.40511963,464.4642334,21845,5480.6343,9,103010001
746010.62288818,2573802.60562012,465.96932983,19275,5480.6343,9,103010001
746010.73479614,2573803.54931519,464.53591919,14392,5480.6343,9,103010001
746010.65151367,2573802.90673706,466.10882568,6425,5480.6343,9,103010001
746010.75939331,2573804.27651855,464.89453125,7196,5480.635,9,103010001
746007.54799805,2573803.51623413,465.52304077,7710,5480.635,9,103010001
746010.76018677,2573803.81042358,466.51782227,6168,5480.635,9,103010001
746006.20171509,2573803.46273682,465.91903687,7967,5480.635,9,103010001
746010.92330322,2573805.60952637,463.6991272,15677,5480.635,9,103010001
746010.87780151,2573805.73672363,463.77612305,5140,5480.635,9,103010001
746010.83300171,2573805.00543091,465.23641968,21588,5480.635,9,103010001
